sheet,location,korean_original,english_translation,needs_manual_review
Facility_Projections_2040,"Row 58, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2040,"Row 59, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2040,"Row 60, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2040,"Row 61, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2040,"Row 62, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2040,"Row 63, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2040,"Row 64, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2040,"Row 65, Col 'products'",자일렌,Xylene,False
Facility_Projections_2040,"Row 66, Col 'products'",자일렌,Xylene,False
Facility_Projections_2040,"Row 67, Col 'products'",자일렌,Xylene,False
Facility_Projections_2040,"Row 68, Col 'products'",자일렌,Xylene,False
Facility_Projections_2040,"Row 69, Col 'products'",자일렌,Xylene,False
Facility_Projections_2040,"Row 70, Col 'products'",자일렌,Xylene,False
Facility_Projections_2040,"Row 71, Col 'products'",자일렌,Xylene,False
Facility_Projections_2040,"Row 72, Col 'products'",자일렌,Xylene,False
Facility_Projections_2040,"Row 73, Col 'products'",자일렌,Xylene,False
Facility_Projections_2040,"Row 74, Col 'products'",자일렌,Xylene,False
Facility_Projections_2040,"Row 190, Col 'products'",초산,second산,True
Facility_Projections_2040,"Row 191, Col 'products'",초산비닐,second산비닐,True
Facility_Projections_2040,"Row 192, Col 'products'",에탄올,에탄올,True
Facility_Projections_2040,"Row 193, Col 'products'",초산에틸,second산에틸,True
Facility_Projections_2040,"Row 194, Col 'products'",알킬벤젠,알킬Benzene,True
Facility_Projections_2040,"Row 209, Col 'products'",페놀,페놀,True
Facility_Projections_2040,"Row 210, Col 'products'",페놀,페놀,True
Facility_Projections_2040,"Row 211, Col 'products'",페놀,페놀,True
Facility_Projections_2040,"Row 212, Col 'products'",아세톤,아세ton,True
Facility_Projections_2040,"Row 213, Col 'products'",아세톤,아세ton,True
Facility_Projections_2040,"Row 214, Col 'products'",아세톤,아세ton,True
Facility_Projections_2040,"Row 223, Col 'products'",옥탄올,옥탄올,True
Facility_Projections_2040,"Row 224, Col 'products'",옥탄올,옥탄올,True
Facility_Projections_2040,"Row 225, Col 'products'",옥탄올,옥탄올,True
Facility_Projections_2040,"Row 226, Col 'products'",부탄올,부탄올,True
Facility_Projections_2040,"Row 227, Col 'products'",부탄올,부탄올,True
Facility_Projections_2040,"Row 239, Col 'products'",카본블랙(CB),카본블랙(CB),True
Facility_Projections_2040,"Row 240, Col 'products'",카본블랙(CB),카본블랙(CB),True
Facility_Projections_2040,"Row 241, Col 'products'",카본블랙(CB),카본블랙(CB),True
Facility_Projections_2040,"Row 242, Col 'products'",카본블랙(CB),카본블랙(CB),True
Facility_Projections_2040,"Row 243, Col 'products'",카본블랙(CB),카본블랙(CB),True
Facility_Projections_2040,"Row 244, Col 'products'",석유수지,석유수지,True
Facility_Projections_2040,"Row 245, Col 'products'",석유수지,석유수지,True
Facility_Projections_2040,"Row 246, Col 'products'",석유수지,석유수지,True
Facility_Projections_2040,"Row 247, Col 'products'",석유수지,석유수지,True
Facility_Projections_2040,"Row 75, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2040,"Row 76, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2040,"Row 77, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2040,"Row 78, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2040,"Row 79, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2040,"Row 80, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2040,"Row 81, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2040,"Row 82, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2040,"Row 83, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2040,"Row 84, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2040,"Row 85, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2040,"Row 88, Col 'upstream'","벤젠, Ethylene","Benzene, Ethylene",False
Facility_Projections_2040,"Row 89, Col 'upstream'","벤젠, Ethylene","Benzene, Ethylene",False
Facility_Projections_2040,"Row 90, Col 'upstream'","벤젠, Ethylene","Benzene, Ethylene",False
Facility_Projections_2040,"Row 91, Col 'upstream'","벤젠, Ethylene","Benzene, Ethylene",False
Facility_Projections_2040,"Row 92, Col 'upstream'","벤젠, Ethylene","Benzene, Ethylene",False
Facility_Projections_2040,"Row 172, Col 'upstream'","Butadiene, 스티렌","Butadiene, Styrene",False
Facility_Projections_2040,"Row 173, Col 'upstream'","Butadiene, 스티렌","Butadiene, Styrene",False
Facility_Projections_2040,"Row 174, Col 'upstream'","Butadiene, 스티렌","Butadiene, Styrene",False
Facility_Projections_2040,"Row 175, Col 'upstream'","Butadiene, 스티렌","Butadiene, Styrene",False
Facility_Projections_2040,"Row 176, Col 'upstream'","Butadiene, 스티렌","Butadiene, Styrene",False
Facility_Projections_2040,"Row 191, Col 'upstream'","초산, Ethylene","second산, Ethylene",True
Facility_Projections_2040,"Row 193, Col 'upstream'","초산, 에탄올","second산, 에탄올",True
Facility_Projections_2040,"Row 199, Col 'upstream'",벤젠,Benzene,False
Facility_Projections_2040,"Row 200, Col 'upstream'",벤젠,Benzene,False
Facility_Projections_2040,"Row 201, Col 'upstream'",벤젠,Benzene,False
Facility_Projections_2040,"Row 202, Col 'upstream'",벤젠,Benzene,False
Facility_Projections_2040,"Row 209, Col 'upstream'",벤젠,Benzene,False
Facility_Projections_2040,"Row 210, Col 'upstream'",벤젠,Benzene,False
Facility_Projections_2040,"Row 211, Col 'upstream'",벤젠,Benzene,False
Facility_Projections_2040,"Row 215, Col 'upstream'","페놀, 아세톤","페놀, 아세ton",True
Facility_Projections_2040,"Row 216, Col 'upstream'","페놀, 아세톤","페놀, 아세ton",True
Facility_Projections_2040,"Row 217, Col 'upstream'","페놀, 아се톤","페놀, 아сеton",True
Facility_Projections_2040,"Row 218, Col 'upstream'","페놀, 아세톤","페놀, 아세ton",True
Facility_Projections_2040,"Row 0, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 1, Col 'company'",HD현대케미칼,HD현대케미칼,True
Facility_Projections_2040,"Row 2, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 3, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2040,"Row 4, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 5, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 6, Col 'company'",여천NCC,여천NCC,True
Facility_Projections_2040,"Row 7, Col 'company'",GS칼텍스,GS Caltex,False
Facility_Projections_2040,"Row 8, Col 'company'",대한유화,대한유화,True
Facility_Projections_2040,"Row 10, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2040,"Row 11, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 12, Col 'company'",HD현대오일뱅크,HDHyundai Oilbank,False
Facility_Projections_2040,"Row 13, Col 'company'",HD현대케미칼,HD현대케미칼,True
Facility_Projections_2040,"Row 14, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 15, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2040,"Row 16, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 17, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 18, Col 'company'",여천NCC,여천NCC,True
Facility_Projections_2040,"Row 19, Col 'company'",GS칼텍스,GS Caltex,False
Facility_Projections_2040,"Row 20, Col 'company'",대한유화,대한유화,True
Facility_Projections_2040,"Row 22, Col 'company'",SK어드밴스드,SK어드밴스드,True
Facility_Projections_2040,"Row 23, Col 'company'",SK에너지,SK에너지,True
Facility_Projections_2040,"Row 24, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2040,"Row 25, Col 'company'",태광산업,태광산업,True
Facility_Projections_2040,"Row 26, Col 'company'",효성화학,효성화학,True
Facility_Projections_2040,"Row 27, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 28, Col 'company'",HD현대케미칼,HD현대케미칼,True
Facility_Projections_2040,"Row 29, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 30, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2040,"Row 31, Col 'company'",금호석유화학,Kumho Petrochemical,False
Facility_Projections_2040,"Row 32, Col 'company'",롯데GS화학,롯데GS화학,True
Facility_Projections_2040,"Row 33, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 34, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 35, Col 'company'",여천NCC,여천NCC,True
Facility_Projections_2040,"Row 36, Col 'company'",금호석유화학,Kumho Petrochemical,False
Facility_Projections_2040,"Row 37, Col 'company'",대한유화,대한유화,True
Facility_Projections_2040,"Row 38, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2040,"Row 40, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 41, Col 'company'",HD현대케미칼,HD현대케미칼,True
Facility_Projections_2040,"Row 42, Col 'company'",HD현대오일뱅크,HDHyundai Oilbank,False
Facility_Projections_2040,"Row 43, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 44, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2040,"Row 45, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 46, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 47, Col 'company'",여천NCC,여천NCC,True
Facility_Projections_2040,"Row 48, Col 'company'",GS칼텍스,GS Caltex,False
Facility_Projections_2040,"Row 49, Col 'company'",대한유화,대한유화,True
Facility_Projections_2040,"Row 51, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 52, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2040,"Row 53, Col 'company'",울산아로마틱스,Ulsan아로마틱스,True
Facility_Projections_2040,"Row 54, Col 'company'",SK인천석유화학,SKIncheon석유화학,True
Facility_Projections_2040,"Row 56, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 57, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 58, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 59, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 60, Col 'company'",여천NCC,여천NCC,True
Facility_Projections_2040,"Row 61, Col 'company'",GS칼텍스,GS Caltex,False
Facility_Projections_2040,"Row 62, Col 'company'",대한유화,대한유화,True
Facility_Projections_2040,"Row 64, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2040,"Row 65, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 66, Col 'company'",HD현대케미칼,HD현대케미칼,True
Facility_Projections_2040,"Row 67, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 68, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 69, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 70, Col 'company'",여천NCC,여천NCC,True
Facility_Projections_2040,"Row 71, Col 'company'",GS칼텍스,GS Caltex,False
Facility_Projections_2040,"Row 72, Col 'company'",대한유화,대한유화,True
Facility_Projections_2040,"Row 74, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2040,"Row 75, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 76, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2040,"Row 77, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 78, Col 'company'",HD현대오일뱅크,HDHyundai Oilbank,False
Facility_Projections_2040,"Row 79, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2040,"Row 80, Col 'company'",GS칼텍스,GS Caltex,False
Facility_Projections_2040,"Row 82, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 83, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2040,"Row 84, Col 'company'",울산아로마틱스,Ulsan아로마틱스,True
Facility_Projections_2040,"Row 85, Col 'company'",SK인천석유화학,SKIncheon석유화학,True
Facility_Projections_2040,"Row 86, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2040,"Row 87, Col 'company'",카프로,카프로,True
Facility_Projections_2040,"Row 88, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 89, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 90, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2040,"Row 91, Col 'company'",여천NCC,여천NCC,True
Facility_Projections_2040,"Row 93, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 94, Col 'company'",한화솔루션,한화솔루션,True
Facility_Projections_2040,"Row 95, Col 'company'",한화솔루션,한화솔루션,True
Facility_Projections_2040,"Row 96, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 97, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 98, Col 'company'",한화솔루션,한화솔루션,True
Facility_Projections_2040,"Row 99, Col 'company'",한화솔루션,한화솔루션,True
Facility_Projections_2040,"Row 100, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 101, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 102, Col 'company'",삼양화성,삼양화성,True
Facility_Projections_2040,"Row 103, Col 'company'",HD현대케미칼,HD현대케미칼,True
Facility_Projections_2040,"Row 104, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 105, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2040,"Row 106, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 107, Col 'company'",한화솔루션,한화솔루션,True
Facility_Projections_2040,"Row 108, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 109, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 110, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 111, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2040,"Row 112, Col 'company'",DL케미칼,DL케미칼,True
Facility_Projections_2040,"Row 113, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 114, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 115, Col 'company'",한화솔루션,한화솔루션,True
Facility_Projections_2040,"Row 117, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2040,"Row 118, Col 'company'",HD현대케미칼,HD현대케미칼,True
Facility_Projections_2040,"Row 119, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2040,"Row 120, Col 'company'",DL케미칼,DL케미칼,True
Facility_Projections_2040,"Row 121, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 122, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 123, Col 'company'",GS칼텍스,GS Caltex,False
Facility_Projections_2040,"Row 124, Col 'company'",대한유화,대한유화,True
Facility_Projections_2040,"Row 125, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2040,"Row 126, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 127, Col 'company'",HD현대케미칼,HD현대케미칼,True
Facility_Projections_2040,"Row 128, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 129, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2040,"Row 130, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 131, Col 'company'",GS칼텍스,GS Caltex,False
Facility_Projections_2040,"Row 132, Col 'company'",폴리미래,폴리미래,True
Facility_Projections_2040,"Row 134, Col 'company'",대한유화,대한유화,True
Facility_Projections_2040,"Row 135, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2040,"Row 136, Col 'company'",울산피피,Ulsan피피,True
Facility_Projections_2040,"Row 137, Col 'company'",효성화학,효성화학,True
Facility_Projections_2040,"Row 138, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 139, Col 'company'",금호석유화학,Kumho Petrochemical,False
Facility_Projections_2040,"Row 140, Col 'company'",HDC현대EP,HDC현대EP,True
Facility_Projections_2040,"Row 141, Col 'company'",한국이네오스스티롤루션,한국이네오스스티롤루션,True
Facility_Projections_2040,"Row 142, Col 'company'",SH에너지화학,SH에너지화학,True
Facility_Projections_2040,"Row 143, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 144, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 145, Col 'company'",금호석유화학,Kumho Petrochemical,False
Facility_Projections_2040,"Row 146, Col 'company'",HDC현대EP,HDC현대EP,True
Facility_Projections_2040,"Row 147, Col 'company'",한국바스프,한국바스프,True
Facility_Projections_2040,"Row 148, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 149, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 150, Col 'company'",금호석유화학,Kumho Petrochemical,False
Facility_Projections_2040,"Row 151, Col 'company'",한국이네오스스티롤루션,한국이네오스스티롤루션,True
Facility_Projections_2040,"Row 152, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 153, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 154, Col 'company'",한화솔루션,한화솔루션,True
Facility_Projections_2040,"Row 155, Col 'company'",한화솔루션,한화솔루션,True
Facility_Projections_2040,"Row 156, Col 'company'",한화임팩트,한화임팩트,True
Facility_Projections_2040,"Row 157, Col 'company'",삼남석유화학,삼남석유화학,True
Facility_Projections_2040,"Row 158, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 159, Col 'company'",한화임팩트,한화임팩트,True
Facility_Projections_2040,"Row 160, Col 'company'",태광산업,태광산업,True
Facility_Projections_2040,"Row 161, Col 'company'",효성화학,효성화학,True
Facility_Projections_2040,"Row 162, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 163, Col 'company'",카프로,카프로,True
Facility_Projections_2040,"Row 164, Col 'company'",SK케미칼,SK Chemical,False
Facility_Projections_2040,"Row 165, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 166, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 167, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2040,"Row 168, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 169, Col 'company'",대한유화,대한유화,True
Facility_Projections_2040,"Row 170, Col 'company'",동서석유화학,동서석유화학,True
Facility_Projections_2040,"Row 171, Col 'company'",태광산업,태광산업,True
Facility_Projections_2040,"Row 172, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 173, Col 'company'",금호석유화학,Kumho Petrochemical,False
Facility_Projections_2040,"Row 174, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 175, Col 'company'",금호석유화학,Kumho Petrochemical,False
Facility_Projections_2040,"Row 176, Col 'company'",롯데베르살리스엘라스토머스,롯데베르살리스엘라스토머스,True
Facility_Projections_2040,"Row 177, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 178, Col 'company'",금호석유화학,Kumho Petrochemical,False
Facility_Projections_2040,"Row 179, Col 'company'",한국트린지오,한국트린지오,True
Facility_Projections_2040,"Row 180, Col 'company'",한솔케미칼,한솔케미칼,True
Facility_Projections_2040,"Row 181, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 182, Col 'company'",금호석유화학,Kumho Petrochemical,False
Facility_Projections_2040,"Row 183, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 184, Col 'company'",금호석유화학,Kumho Petrochemical,False
Facility_Projections_2040,"Row 185, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 186, Col 'company'",금호석유화학,Kumho Petrochemical,False
Facility_Projections_2040,"Row 187, Col 'company'",한솔케미칼,한솔케미칼,True
Facility_Projections_2040,"Row 188, Col 'company'",금호폴리켐,금호폴리켐,True
Facility_Projections_2040,"Row 189, Col 'company'",롯데베르살리스엘라스토머스,롯데베르살리스엘라스토머스,True
Facility_Projections_2040,"Row 190, Col 'company'",롯데이네오스화학,롯데이네오스화학,True
Facility_Projections_2040,"Row 191, Col 'company'",롯데이네오스화학,롯데이네오스화학,True
Facility_Projections_2040,"Row 192, Col 'company'",한국알콜산업,한국알콜산업,True
Facility_Projections_2040,"Row 193, Col 'company'",한국알콜산업,한국알콜산업,True
Facility_Projections_2040,"Row 194, Col 'company'",이수화학,이수화학,True
Facility_Projections_2040,"Row 195, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 196, Col 'company'",애경케미칼,애경케미칼,True
Facility_Projections_2040,"Row 197, Col 'company'",한화솔루션,한화솔루션,True
Facility_Projections_2040,"Row 199, Col 'company'",애경케미칼,애경케미칼,True
Facility_Projections_2040,"Row 200, Col 'company'",용산케미칼,용산케미칼,True
Facility_Projections_2040,"Row 201, Col 'company'",코리아피티지,코리아피티지,True
Facility_Projections_2040,"Row 202, Col 'company'",한화솔루션,한화솔루션,True
Facility_Projections_2040,"Row 204, Col 'company'",한국바스프,한국바스프,True
Facility_Projections_2040,"Row 205, Col 'company'",한화솔루션,한화솔루션,True
Facility_Projections_2040,"Row 206, Col 'company'",구다우케미칼,구다우케미칼,True
Facility_Projections_2040,"Row 207, Col 'company'",금호미쓰이화학,금호미쓰이화학,True
Facility_Projections_2040,"Row 208, Col 'company'",한국바스프,한국바스프,True
Facility_Projections_2040,"Row 209, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 210, Col 'company'",금호피앤비화학,금호피앤비화학,True
Facility_Projections_2040,"Row 211, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 212, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 213, Col 'company'",금호피앤비화학,금호피앤비화학,True
Facility_Projections_2040,"Row 214, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 215, Col 'company'",삼양이노켐,삼양이노켐,True
Facility_Projections_2040,"Row 216, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 217, Col 'company'",금호피앤비화학,금호피앤비화학,True
Facility_Projections_2040,"Row 218, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 219, Col 'company'",Bluecube케미칼,Bluecube케미칼,True
Facility_Projections_2040,"Row 220, Col 'company'",코오롱인더스트리,코오롱인더스트리,True
Facility_Projections_2040,"Row 221, Col 'company'",국도화학,국도화학,True
Facility_Projections_2040,"Row 222, Col 'company'",금호피앤비화학,금호피앤비화학,True
Facility_Projections_2040,"Row 223, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 224, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 225, Col 'company'",한화솔루션,한화솔루션,True
Facility_Projections_2040,"Row 226, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2040,"Row 227, Col 'company'",한화솔루션,한화솔루션,True
Facility_Projections_2040,"Row 228, Col 'company'",금호석유화학,Kumho Petrochemical,False
Facility_Projections_2040,"Row 229, Col 'company'",피유코어,피유코어,True
Facility_Projections_2040,"Row 230, Col 'company'",KPX케미칼,KPX케미칼,True
Facility_Projections_2040,"Row 231, Col 'company'",한국바스프,한국바스프,True
Facility_Projections_2040,"Row 232, Col 'company'",롯데엠시시,롯데엠시시,True
Facility_Projections_2040,"Row 233, Col 'company'",롯데엠시시,롯데엠시시,True
Facility_Projections_2040,"Row 234, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2040,"Row 236, Col 'company'",롯데엠시시,롯데엠시시,True
Facility_Projections_2040,"Row 238, Col 'company'",아케마,아케마,True
Facility_Projections_2040,"Row 240, Col 'company'",HD현대OCI,HD현대OCI,True
Facility_Projections_2040,"Row 241, Col 'company'",비틀라카본코리아,비틀라카본코리아,True
Facility_Projections_2040,"Row 242, Col 'company'",오리온엔지니어드카본즈,오리온엔지니어드카본즈,True
Facility_Projections_2040,"Row 244, Col 'company'",코오롱인더스트리,코오롱인더스트리,True
Facility_Projections_2040,"Row 245, Col 'company'",코오롱인더스트리,코오롱인더스트리,True
Facility_Projections_2040,"Row 246, Col 'company'",한화솔루션,한화솔루션,True
Facility_Projections_2040,"Row 247, Col 'company'",코오롱인더스트리,코오롱인더스트리,True
Facility_Projections_2040,"Row 0, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 1, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 2, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 3, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 4, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 5, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 6, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 7, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 8, Col 'location'",온산,Onsan,False
Facility_Projections_2040,"Row 9, Col 'location'",온산,Onsan,False
Facility_Projections_2040,"Row 10, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 11, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 12, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 13, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 14, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 15, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 16, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 17, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 18, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 19, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 20, Col 'location'",온산,Onsan,False
Facility_Projections_2040,"Row 21, Col 'location'",온산,Onsan,False
Facility_Projections_2040,"Row 22, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 23, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 24, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 25, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 26, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 27, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 28, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 29, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 30, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 31, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 32, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 33, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 34, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 35, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 36, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 37, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 38, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 39, Col 'location'",광양,Gwangyang,False
Facility_Projections_2040,"Row 40, Col 'location'",대산,Daesan,False
